0,1020,0,660,1490,3960,3960,310,2230,3000,10570
1810,0,230,1130,1520,970,4000,240,290,3030,10650
0,180,240,480,1100,390,3450,120,510,4570,10670
0,800,0,1080,2120,0,2410,80,120,4020,10710
40,0,31190,490,1340,1290,1540,130,710,1290,10800
0,210,0,720,740,50,160,40,0,3370,10800
0,210,1350,1100,1570,350,3450,100,2980,0,10830
2410,0,1460,800,1800,420,810,150,0,8370,10830
1120,90,280,910,770,20,910,90,730,0,10840
0,0,0,1410,660,60,130,40,1600,4760,10860
0,0,550,230,1380,70,2550,280,750,2970,10870
540,410,170,810,1780,170,3590,400,180,3490,10890
590,110,1380,830,1730,620,1220,130,1560,4760,10950
310,540,130,250,300,460,2800,30,580,0,10950
1270,0,290,330,1380,890,2850,40,200,0,10960
0,280,7830,1090,1360,30,4320,140,2110,150,11000
1500,330,2100,1290,1790,760,1120,210,430,2680,11010
0,0,0,570,130,330,220,10,3300,4300,11050
1020,20,990,310,520,50,3210,20,1470,1360,11090
430,0,420,1130,1070,10,1430,240,3530,0,11120
2660,320,760,510,1270,160,2520,120,4040,4860,11140
1390,170,40,820,1670,210,1150,170,510,4240,11140
0,140,110,660,2400,70,1320,510,420,3420,11160
640,0,1180,580,1250,610,3850,150,1020,5090,11180
2180,0,1060,650,2000,690,1380,210,4490,890,11180
1700,240,40630,1250,2680,930,6780,300,2150,6890,11180
980,0,280,760,1230,20,4610,160,2210,4910,11190
1600,90,2170,760,1940,90,1280,270,350,3270,11200
1250,70,1730,590,1810,400,2930,130,980,1080,11220
350,250,1220,1190,680,150,1220,180,1130,1780,11240
250,0,250,390,590,530,3280,130,3240,780,11260
0,290,130,410,2030,150,620,330,1350,840,11280
860,0,120,570,1860,2200,70,60,770,5510,11290
360,460,2850,350,1040,2970,13300,30,480,130,11300
0,0,60,1160,1700,230,640,150,1580,2900,11390
0,0,60,200,2480,100,550,20,1550,1500,11390
640,20,130,590,1610,2080,7590,190,2720,2410,11420
0,60,210,390,2030,40,4150,120,0,5460,11450
4220,0,0,3770,930,0,2080,250,3690,4460,11500
0,0,50,1610,2170,510,490,70,1000,3570,11510
900,170,510,1100,1910,3400,830,140,380,190,11550
610,0,0,1380,1400,90,580,130,890,4360,11590
0,0,38490,350,520,440,2830,90,590,6020,11590
40,520,0,730,1130,80,210,120,7440,3440,11620
1400,0,490,870,850,0,550,140,1200,4920,11620
2860,0,180,300,1830,1040,440,230,440,3870,11660
0,340,0,290,2340,950,2390,200,1380,3380,11680
110,160,4080,920,1980,1240,1070,160,1000,5610,11720
1430,230,140,830,2910,1040,2840,110,480,4700,11760
0,0,2010,4660,970,320,6440,180,2970,5100,11820
0,20,440,1090,720,10,690,120,2200,260,11860
0,50,40,1080,1540,340,3410,90,1040,6300,11900
240,640,0,380,1970,220,1440,310,1380,0,11930
200,0,0,3640,1200,490,620,170,730,0,11940
520,0,550,590,1120,1310,2200,350,1530,3420,11950
520,90,160,390,1810,260,1040,180,450,3570,12010
2010,310,3890,260,1150,260,5950,120,4890,190,12090
590,60,130,990,2220,290,1070,210,1460,0,12090
450,280,20,300,1430,400,1150,150,930,2080,12110
150,340,1860,630,2570,1500,1080,190,740,4760,12130
0,560,24440,570,1380,360,460,280,720,150,12160
50,410,80,1190,3000,1660,1620,700,1530,3210,12180
0,180,40,1380,1890,1210,280,290,150,90,12190
1220,0,60,960,920,2140,1380,140,1360,3210,12190
650,0,0,1900,300,490,2400,200,390,0,12200
0,0,0,450,800,450,410,210,150,2380,12210
330,140,4450,490,750,470,6440,170,890,3370,12230
1250,0,0,490,710,0,3220,120,590,0,12270
680,10,60,450,2400,260,2930,90,1040,3790,12290
0,0,21940,1120,840,320,1370,10,1180,0,12300
0,0,740,870,2120,2230,3500,220,690,7210,12370
210,0,260,1170,560,140,590,50,590,0,12370
0,0,150,500,250,70,3460,100,570,2970,12380
0,90,2970,1140,820,660,4560,160,1730,0,12380
90,0,0,910,1520,770,7150,130,1090,0,12380
1700,0,30,660,1770,600,10810,40,2150,0,12380
0,70,36300,370,1440,360,3660,210,5160,890,12390
3560,0,510,830,800,1430,1540,0,830,0,12410
740,130,660,1300,870,540,3930,40,1500,4630,12460
3540,10,40,740,1290,120,340,240,0,0,12460
0,340,2070,1580,1290,480,1240,120,1130,0,12490
2380,0,360,530,950,1670,3160,90,40,4020,12590
2440,80,1500,210,1500,1190,4410,210,2250,0,12590
180,70,940,1330,1610,570,5620,150,0,210,12630
120,120,20,440,1220,250,2790,80,1300,2970,12640
360,40,2900,390,1870,70,860,200,590,1750,12640
2920,710,3420,1340,3760,50,1670,140,2930,760,12650
0,0,0,590,1310,0,2160,240,0,2680,12730
560,740,110,4460,1480,890,1600,90,280,890,12760
460,0,2140,410,1090,1180,990,150,880,3630,12780
0,0,30,440,830,200,150,190,2950,1980,12790
850,650,2410,700,1220,30,670,290,3400,0,12790
110,0,730,1000,1680,1230,1580,120,730,680,12830
670,100,60,1830,2680,2670,3630,180,1760,0,12840
0,0,0,1040,1860,50,580,270,1550,3940,12860
620,0,370,330,1510,2050,1090,80,650,0,12870
0,20,2460,890,830,420,2040,100,910,0,12880
1200,0,70,2480,2340,2180,730,0,250,4910,12890
0,190,120,2330,1550,860,3520,130,1740,40,12900
2820,50,130,1480,1270,140,2690,110,5220,0,12910
0,1000,1340,590,590,0,2270,60,70,2680,12970
60,110,20,750,1080,60,3830,60,1290,2380,13010
2960,0,340,1010,1650,5580,2940,170,190,3930,13070
0,0,280,900,2090,210,5310,410,1310,8920,13090
920,0,190,1260,1800,700,890,520,760,0,13110
0,1160,40,1030,3190,590,2120,440,1530,4460,13110
0,160,10,600,860,30,6020,90,8960,0,13130
330,230,680,380,1730,940,3790,290,4100,2680,13150
2150,150,0,1090,1450,0,7280,180,2050,2970,13160
0,310,300,690,400,110,5600,80,400,3180,13190
0,0,0,770,1100,300,560,160,5140,420,13210
1390,0,270,1610,2460,1570,2760,270,160,3870,13210
90,0,240,910,1500,310,1680,90,540,100,13220
1130,640,350,430,920,320,1840,30,2180,3030,13230
330,0,4200,710,1230,1010,6160,360,1680,5350,13260
0,110,1490,1330,1830,110,3360,240,540,3910,13400
770,0,240,770,1710,3160,500,280,1330,0,13400
0,180,70,400,1200,390,2220,230,870,2970,13510
890,270,10,770,1800,480,200,40,1030,2640,13550
460,320,630,360,1160,100,3090,110,390,1770,13560
0,0,4630,1110,1820,1260,1660,480,1120,2770,13560
140,70,0,720,1680,70,730,80,3200,4760,13560
0,0,0,490,1940,430,1220,360,930,600,13600
40,30,190,1280,2710,600,1570,330,370,3770,13630
0,630,1730,1500,1690,1070,4620,170,950,0,13680
1280,230,1140,1290,2190,320,7060,330,2280,3700,13680
0,240,590,780,2430,620,1670,430,2520,3990,13700
1820,190,290,1650,1740,20,3980,210,120,2620,13770
760,0,0,540,910,1230,620,90,1020,4280,13770
480,460,50,1220,1610,580,910,70,860,7750,13770
1230,20,40160,4180,1260,0,1070,20,2590,140,13790
1630,0,230,410,1790,680,5610,160,430,5180,13810
0,360,810,430,1430,3220,1450,320,1230,2480,13820
0,1130,0,520,990,0,2620,200,1840,360,13830
940,170,10,380,1810,10,6810,90,560,1780,13850
590,0,0,970,670,280,2090,530,320,6530,13870
0,0,450,260,1810,0,5100,130,11210,1410,13890
350,0,76340,980,810,40,1740,130,2000,0,13930
1090,0,0,490,170,20,2000,0,10,0,13980
700,200,1270,350,390,1550,260,120,1870,9190,13980
100,0,12510,620,2550,1500,2810,460,5740,3890,13980
0,0,0,1000,1660,1130,570,40,4070,4280,14000
180,200,740,1000,950,2070,2820,120,0,4180,14030
30,30,1170,520,780,250,1750,130,1250,90,14060
140,480,590,750,1680,100,4480,60,480,5160,14080
550,0,250,600,910,2230,3560,250,1440,4220,14080
750,90,2990,520,1470,1120,4960,0,470,3520,14120
90,410,2170,680,1490,480,3180,160,5200,3960,14210
490,0,1190,1050,1400,400,2420,170,1430,6820,14210
190,0,0,650,680,740,2140,30,810,3650,14250
0,0,60,590,640,830,3190,250,1580,3270,14260
4380,0,5170,530,1190,40,7230,110,3250,5430,14270
0,1820,240,640,1390,220,1210,370,310,2680,14270
640,0,48650,740,1100,870,1220,20,2300,3720,14280
670,0,2920,1310,2610,1640,5130,380,2100,0,14280
600,510,0,320,2380,250,3790,290,430,5190,14310
710,120,0,1850,2330,330,2340,170,840,1490,14330
710,190,270,2030,2260,40,2560,130,3940,1900,14350
590,390,560,440,2060,20,510,140,350,0,14390
6050,80,12620,950,1610,660,3020,0,170,650,14410
0,0,40,590,1510,0,4140,110,990,2570,14420
1230,0,0,670,370,0,2890,50,810,0,14430
0,0,3020,1010,870,280,1990,250,1090,3120,14430
0,210,0,550,990,1150,700,60,1880,3840,14500
2070,0,60,540,1390,770,2460,120,610,250,14570
1400,320,7060,510,2390,1760,9790,390,10600,4020,14580
0,220,330,1710,2170,1170,870,210,7980,3090,14580
60,0,1850,540,1100,380,990,150,4320,3220,14590
700,0,370,1100,2270,930,4890,360,1140,4080,14600
0,0,360,530,1470,140,1850,560,10430,0,14650
370,0,370,1030,820,1370,1860,110,1090,4490,14660
0,80,29420,180,1210,250,1550,90,490,1190,14680
890,1800,2020,880,2140,2050,5040,180,440,0,14720
1300,290,40,840,600,900,2790,370,480,1780,14740
160,0,0,1030,410,1010,3480,30,2400,5950,14750
0,680,750,460,1530,460,2420,290,1100,2600,14760
1280,0,310,880,1480,1310,570,50,650,420,14790
970,110,0,840,2200,2560,370,330,1180,0,14800
820,220,10,770,1790,680,3740,310,1310,4760,14800
800,0,530,480,1360,0,3730,500,2260,2890,14860
1100,50,580,950,910,480,5390,140,2960,4410,14870
970,140,790,680,2200,2160,6680,410,1340,4210,14870
20,0,0,550,1360,40,1720,210,3570,0,14880
340,830,140,710,2750,170,2490,450,1810,5180,14890
270,300,270,790,810,1380,2350,60,2200,6890,14910
0,0,1150,1190,720,500,1610,30,960,13240,14920
1140,170,0,760,1560,300,10390,410,5150,0,14930
150,0,700,410,2250,3360,1860,630,370,890,14950
300,110,2100,1250,760,890,1890,0,820,3570,14960
60,30,190,320,1120,1010,5310,170,790,4570,14970
1050,0,3040,710,2390,1390,7040,220,1430,390,15000
30,0,5950,870,1330,2680,2800,90,750,1780,15000
0,0,0,1710,970,230,2520,70,1260,0,15040
660,130,800,640,1430,1240,6060,80,7690,110,15050
0,1760,5000,380,940,0,1240,70,360,0,15110
800,0,69980,1000,590,20,5650,180,1840,3770,15160
0,690,590,310,1860,470,5880,0,5300,4160,15180
0,470,0,610,1440,270,720,280,460,0,15190
1080,0,33540,920,1300,2570,1170,70,850,5830,15190
0,2330,1360,950,1830,1140,2540,80,4730,0,15220
1190,550,150,1220,500,230,1810,370,920,3440,15270
1370,530,580,810,2420,280,4210,410,450,2620,15270
2470,580,790,740,2080,380,3990,260,1170,0,15270
0,130,1130,470,1220,4590,9390,180,1310,4240,15290
0,0,0,500,2240,50,1740,380,1730,2870,15310
2480,210,310,520,2610,350,3410,40,790,6250,15310
0,40,9180,300,930,2070,4420,170,640,0,15320
0,250,0,510,980,180,2190,190,3690,4690,15330
0,530,10,930,880,320,1460,50,400,4460,15340
180,380,0,540,2710,190,2960,120,2130,4430,15380
1290,180,580,1370,1880,870,2540,160,1200,3320,15390
1590,0,1000,1150,1830,620,2200,30,1290,0,15390
0,130,0,250,1010,50,3590,20,1720,3360,15390
770,800,2770,770,1100,110,4130,20,5260,3440,15400
500,20,330,620,1520,660,3260,140,890,4460,15420
730,50,30,1280,1380,490,2260,260,1070,0,15430
0,100,10,1000,2040,20,1200,210,420,3770,15450
1370,0,450,400,790,1530,9430,20,1040,210,15460
0,0,1740,590,3060,0,390,180,2410,1490,15460
0,120,0,550,1110,210,1450,290,250,3620,15470
360,0,1310,1210,1230,1000,4820,160,760,0,15470
0,260,1320,420,1500,380,4280,610,1040,1220,15500
1990,660,810,2070,1840,4470,430,220,2560,2120,15500
490,200,470,730,1510,1170,1140,200,1210,0,15520
1780,60,250,560,3010,2940,7740,190,1620,4320,15540
0,630,460,670,1230,990,1380,50,860,4860,15550
0,350,20,570,1350,40,630,70,40,4460,15560
2320,90,26170,680,1440,80,1990,40,1090,3700,15560
1850,0,1960,1040,1500,650,2450,100,2220,1200,15590
0,0,0,190,1350,2600,4730,110,760,4310,15630
0,0,120,700,1150,630,1770,150,740,0,15670
430,190,430,1580,3330,140,1560,440,850,2680,15670
90,130,0,1430,800,1360,1590,40,1970,5350,15680
770,0,2290,410,1440,2950,1980,1190,470,6910,15680
2600,330,9050,860,1170,3430,8940,190,660,4910,15690
0,690,110,1050,1730,200,2050,140,3800,5060,15710
130,260,10940,370,1270,150,1410,200,2220,3420,15720
860,480,270,1560,2050,680,2810,120,410,0,15740
3910,760,0,1510,2030,970,4500,50,1440,10910,15740
0,330,70,490,2110,810,2620,430,530,4180,15760
0,2230,170,560,1360,40,3450,210,510,3640,15770
0,0,41630,1370,1680,1080,6810,0,2150,0,15800
0,20,180,940,1400,200,2310,280,4930,4450,15810
0,230,0,1070,1040,0,120,0,590,4460,15830
0,0,50,1080,1450,300,2690,110,660,0,15880
80,190,20,3390,1040,10,4210,330,5550,4760,15890
3930,90,6830,440,1050,840,2180,130,720,0,15930
990,0,570,910,1360,5370,1110,150,0,5150,15980
0,0,290,540,1120,2700,2840,60,1660,1550,15980
2020,340,250,450,1970,2660,1940,260,470,4070,15990
800,750,300,490,1830,0,2090,60,820,10,16040
0,100,0,450,1730,300,480,60,3420,3270,16060
0,500,1150,920,1220,1930,4340,130,0,740,16110
1310,0,2770,460,1080,1150,6900,220,1200,450,16120
2110,110,60,780,1860,1910,980,200,830,5950,16130
100,550,0,5850,2390,230,1150,380,6480,4330,16150
730,0,190,1450,1400,29940,5150,70,590,270,16170
700,0,230,370,1240,1070,3030,320,1400,700,16260
0,10,660,1250,1200,20,3260,110,1770,3650,16290
100,0,2050,560,1750,2360,1230,40,590,0,16330
300,160,1190,740,2560,30,1140,420,840,0,16340
470,200,0,920,1110,1630,6480,170,3000,2530,16340
0,0,650,770,150,0,2990,0,1130,0,16350
0,40,0,810,680,2870,890,160,3880,0,16360
2820,550,680,460,1710,920,2540,100,750,4550,16360
0,0,210,610,1220,880,10050,190,2930,4840,16370
1190,50,690,430,2760,710,5700,320,100,4340,16440
2860,470,280,3670,3330,1450,980,680,2550,4330,16450
550,0,280,1410,510,1020,2610,40,1180,290,16460
1190,180,650,480,1280,450,4930,120,1400,0,16470
180,0,90,1430,1450,1230,2780,290,870,5370,16490
970,0,2560,1550,1880,630,2820,180,2210,1490,16490
370,110,32850,670,1950,160,500,200,0,170,16490
0,80,37250,1230,1420,570,4530,110,4790,60,16490
0,760,1890,890,1130,140,720,40,730,300,16500
220,0,350,610,1800,350,560,60,0,480,16510
380,90,1080,840,860,1190,2600,480,660,3810,16520
1780,610,410,760,2000,660,1680,130,850,3560,16540
1220,0,2480,1070,1350,370,7120,130,1740,150,16560
0,270,0,1110,1590,0,150,130,0,0,16590
0,0,5790,1070,350,810,700,90,4720,7910,16620
0,0,1550,950,2360,160,1620,210,870,860,16630
0,210,0,380,1320,1080,1210,260,2410,0,16640
0,1240,19730,700,2130,0,9200,140,1260,440,16660
360,300,2310,590,1700,890,8740,180,3090,4220,16660
0,280,660,630,1670,850,2790,360,660,2090,16660
2210,430,5460,1310,1850,690,3610,130,3000,4310,16670
0,1300,50,580,2120,2880,8200,240,1590,0,16670
3690,230,740,440,1050,4020,10730,40,4150,0,16670
1440,0,90,610,960,1980,5920,90,170,3630,16710
130,0,1230,430,1940,50,2600,190,3150,120,16730
0,210,3910,1000,600,0,1510,80,1330,8020,16740
240,450,0,940,1830,190,3610,480,18300,3040,16740
0,170,3160,590,1400,710,2440,80,1160,3210,16780
360,120,2160,1120,1130,440,3310,170,570,7690,16780
0,0,0,2350,1350,970,3750,60,400,0,16790
1500,310,210,900,3890,510,2400,420,1800,0,16850
7200,300,0,700,1210,900,5130,210,1300,2010,16880
1610,0,250,410,580,210,3930,60,1160,2340,16910
0,110,20,980,1510,770,3540,360,820,5150,16920
0,530,870,690,660,770,3270,260,1670,3870,16920
70,70,280,890,3120,710,7100,320,3950,2380,16930
940,40,4040,710,1780,3420,3630,520,90,3820,16930
50,0,100,750,1450,3960,3060,280,430,3880,16960
1430,150,1050,820,1440,450,4950,120,1720,3870,16990
3400,1020,1230,1430,4540,70,8540,640,2210,2380,17000
0,0,0,710,2230,250,870,40,3270,5560,17040
20,0,1560,620,760,170,2510,310,5760,3200,17080
180,0,280,1040,1820,2980,4220,150,2610,1930,17130
1400,490,220,670,910,1430,1310,140,1980,0,17150
60,1170,850,930,1570,90,6030,220,770,710,17160
2150,0,130,450,780,90,2680,50,2520,590,17200
0,1040,1970,1640,1900,410,11130,30,1510,550,17210
2330,0,730,1340,790,300,880,70,3580,3570,17250
250,0,0,1810,880,250,730,100,650,6570,17250
0,1410,0,650,2190,110,4190,320,1430,170,17270
160,40,880,990,1950,420,520,240,840,5790,17300
1820,330,1380,770,2360,140,6260,240,1020,0,17310
170,480,0,690,2240,590,4140,170,1140,0,17320
480,0,0,390,1440,410,1870,40,1230,0,17340
2110,260,2190,990,1640,5940,3480,180,1660,20,17410
1740,30,2570,1000,1510,750,3820,310,370,170,17430
100,520,2400,880,860,280,3280,100,1620,0,17460
180,60,30,420,2170,0,3250,0,720,4460,17480
2170,190,1680,690,2190,320,780,50,1290,4460,17490
0,180,7040,930,1600,80,1550,80,5600,3720,17540
1670,660,510,1950,2200,2120,3090,60,1240,0,17570
150,70,2230,570,800,740,2360,170,180,5060,17570
590,40,70,180,1950,40,5190,280,6530,4370,17580
0,0,280,630,1460,400,6410,30,1300,780,17600
0,60,0,1120,430,370,4030,90,1210,0,17620
0,100,180,1240,990,700,2320,210,430,2200,17630
570,1750,2230,450,2620,1110,3110,440,1380,0,17680
20,0,10,560,970,740,2700,170,1000,0,17680
0,0,7040,470,560,160,3530,160,3730,3870,17700
300,300,0,1850,1770,1960,3390,20,600,0,17710
0,0,0,1180,1310,810,7510,620,770,5400,17710
1080,540,0,890,1210,1830,1600,50,1140,5870,17740
0,1300,380,910,3220,530,1340,390,0,5870,17750
170,0,1160,1310,1260,1000,2290,100,400,90,17750
1140,420,2560,1030,1460,620,3160,80,380,0,17770
550,510,7120,2010,1570,1720,3640,160,2740,4480,17790
0,300,11490,1190,2070,370,11620,190,3860,6980,17820
590,0,360,1570,2120,940,1030,440,1850,90,17820
440,30,450,700,1900,1880,5460,130,1960,10,17820
450,1510,740,950,3540,830,2710,390,1700,0,17820
0,0,23910,510,1310,510,1640,320,780,5880,17830
0,20,50,820,1080,4220,1970,150,9770,4520,17850
190,360,450,3060,2230,1710,990,230,690,100,17850
0,580,990,290,2070,0,11970,180,2500,240,17880
6030,0,130,770,1020,1150,1070,0,1950,4840,17900
1200,120,220,1430,1070,90,3330,170,1820,0,17900
510,1340,350,1450,1940,3750,3370,20,0,3140,17950
310,1650,530,1300,2530,230,2890,170,2890,0,17950
100,0,50,810,820,2390,950,30,890,5020,18030
290,0,70,560,1970,320,2780,750,2800,4160,18130
210,0,420,470,480,2340,2090,40,1960,0,18150
180,260,1000,940,2640,6370,9740,240,1150,590,18150
0,310,0,250,880,310,7020,20,6960,0,18150
170,190,250,1100,700,500,1650,40,640,0,18150
650,30,100,810,1930,3480,1080,150,1220,6580,18170
240,170,7660,960,1770,660,2800,160,1100,0,18180
0,260,1400,580,1910,680,2970,100,230,0,18180
0,0,970,1290,1200,180,6990,50,480,1160,18190
270,70,640,1630,1280,600,3970,0,740,0,18220
0,610,10,370,2090,670,1850,340,1240,4580,18340
1860,2200,1270,690,5640,2810,5990,210,990,1180,18340
1990,20,390,790,1350,2210,1550,210,1820,4640,18350
690,150,170,410,1380,3710,3300,70,4990,1040,18510
0,150,0,570,1360,20,220,0,0,3190,18540
560,0,430,370,1920,300,4370,1010,870,560,18550
0,140,1670,300,2240,2040,2640,220,1740,4520,18560
3850,120,910,320,1210,0,4190,410,4580,6600,18600
320,670,2070,900,3760,29230,4350,90,1230,4530,18640
220,630,680,1060,1670,1590,2540,500,820,1540,18680
1880,0,300,180,1260,2090,14860,30,800,1780,18690
8030,310,58230,560,1590,1010,2290,330,1260,290,18690
590,200,720,1050,1300,2770,2990,80,480,5460,18740
160,30,20,860,1370,1280,1890,120,4310,340,18780
770,600,23050,850,1510,11370,1330,490,1390,5230,18790
120,180,1520,520,1610,0,890,170,3170,2650,18860
0,270,48750,570,1740,1350,2700,30,1210,1340,18900
1020,0,0,600,1580,940,2300,270,340,0,18970
0,140,1090,430,3210,900,5800,80,1710,410,19010
2110,110,390,430,2460,2900,890,290,370,6400,19050
610,230,120,1560,2720,1620,1660,550,560,0,19060
1580,160,1190,560,1430,10,6320,30,8300,0,19080
60,0,0,1300,1580,20,9330,170,3020,0,19090
1310,480,1370,540,1840,460,1290,310,1290,0,19100
50,230,550,760,2070,180,3350,140,700,4540,19140
1370,280,1410,850,1650,1440,1170,60,4100,0,19170
450,0,810,920,770,2140,2800,390,6310,3570,19190
680,0,20,860,560,680,4160,160,3710,740,19220
650,110,35150,630,870,120,2330,80,1740,0,19280
240,440,11330,650,2270,600,3230,90,1110,320,19280
390,170,110,840,1910,770,2000,60,830,5120,19320
1010,200,2470,1210,1820,1620,5290,210,7270,710,19340
1580,0,1190,1230,1980,1430,2190,200,990,4310,19340
370,970,7940,1380,2160,70,4590,970,2450,80,19340
180,180,230,970,1820,180,2580,100,1510,4310,19520
40,0,0,340,1140,270,4200,160,2540,40,19620
2860,0,1620,920,1440,3690,6940,380,2640,2690,19700
1450,310,52080,400,2450,180,2140,70,1000,740,19710
